PLAYER_NAME,SEASON,TEAM_ABBREVIATION,GP,MIN,steals_p36,blocks_p36,stocks_p36,DEF_RATING,DREB_PCT,DEF_RANK,team_def_quality,availability_score,defense_impact,elite_defender_context,DPOY_VOTE_SHARE
Austin Rivers,2019-20,HOU,68,23.4,1.0769230769230769,0.15384615384615385,1.2307692307692308,110.4,0.089,15.0,0.5333333333333333,0.5390243902439024,0.6564102564102564,0,0.0
Anthony Davis,2014-15,NOP,68,36.1,1.4958448753462603,2.89196675900277,4.38781163434903,103.8,0.215,22.0,0.3,0.8315718157181571,1.316343490304709,0,0.166
Caris LeVert,2023-24,CLE,68,28.8,1.375,0.625,2.0,111.2,0.121,6.0,0.8333333333333334,0.6634146341463415,1.6666666666666667,0,0.0
Noah Vonleh,2018-19,NYK,68,25.3,0.9960474308300394,1.1383399209486165,2.134387351778656,112.4,0.234,26.0,0.16666666666666666,0.5827913279132791,0.35573122529644263,0,0.0
Al Horford,2016-17,BOS,68,32.3,0.8916408668730652,1.448916408668731,2.340557275541796,107.2,0.162,14.0,0.5666666666666667,0.7440379403794037,1.3263157894736843,0,0.0
Zach Randolph,2015-16,MEM,68,29.7,0.7272727272727272,0.24242424242424243,0.9696969696969696,106.9,0.187,20.0,0.36666666666666664,0.6841463414634146,0.3555555555555555,0,0.0
Max Strus,2021-22,MIA,68,23.3,0.6180257510729614,0.3090128755364807,0.9270386266094421,108.1,0.112,4.0,0.9,0.5367208672086721,0.8343347639484979,0,0.0
Tre Jones,2022-23,SAS,68,29.2,1.6027397260273974,0.12328767123287672,1.7260273972602742,118.8,0.099,30.0,0.03333333333333333,0.6726287262872629,0.05753424657534247,0,0.0
Emmanuel Mudiay,2015-16,DEN,68,30.4,1.1842105263157894,0.5921052631578947,1.776315789473684,107.9,0.097,25.0,0.2,0.7002710027100271,0.35526315789473684,0,0.0
Reggie Jackson,2022-23,DEN,68,24.4,1.0327868852459017,0.14754098360655737,1.180327868852459,111.7,0.071,15.0,0.5333333333333333,0.5620596205962058,0.6295081967213114,0,0.0
Andre Iguodala,2018-19,GSW,68,23.2,1.396551724137931,1.2413793103448276,2.637931034482759,104.4,0.117,11.0,0.6666666666666666,0.5344173441734417,1.7586206896551726,0,0.0
Al Horford,2018-19,BOS,68,29.0,1.1172413793103448,1.6137931034482758,2.731034482758621,106.4,0.161,6.0,0.8333333333333334,0.6680216802168022,2.2758620689655173,1,0.0
Rondae Hollis-Jefferson,2017-18,BKN,68,28.2,1.2765957446808511,0.8936170212765957,2.170212765957447,109.6,0.175,21.0,0.3333333333333333,0.6495934959349593,0.723404255319149,0,0.0
Aaron Gordon,2022-23,DEN,68,30.2,0.9536423841059604,0.9536423841059604,1.9072847682119207,110.9,0.136,15.0,0.5333333333333333,0.6956639566395664,1.0172185430463576,0,0.0
Devin Booker,2023-24,PHX,68,36.0,0.9,0.4,1.3,113.5,0.098,11.0,0.6666666666666666,0.8292682926829268,0.8666666666666667,0,0.0
Devin Vassell,2023-24,SAS,68,33.1,1.1963746223564955,0.3262839879154078,1.5226586102719033,114.6,0.102,16.0,0.5,0.7624661246612466,0.7613293051359517,0,0.0
Dorian Finney-Smith,2023-24,BKN,68,28.4,1.0140845070422537,0.7605633802816901,1.774647887323944,113.2,0.107,19.0,0.4,0.65420054200542,0.7098591549295776,0,0.0
Duncan Robinson,2023-24,MIA,68,28.0,0.8999999999999999,0.2571428571428572,1.157142857142857,111.0,0.084,5.0,0.8666666666666667,0.6449864498644986,1.002857142857143,0,0.0
Sergio Rodriguez,2016-17,PHI,68,22.3,1.1300448430493273,0.16143497757847533,1.2914798206278026,107.0,0.088,16.0,0.5,0.5136856368563686,0.6457399103139013,0,0.0
Andrew Nembhard,2023-24,IND,68,25.0,1.2960000000000003,0.14400000000000002,1.4400000000000004,114.0,0.06,24.0,0.23333333333333334,0.575880758807588,0.3360000000000001,0,0.0
Mo Williams,2014-15,CHA,68,29.1,0.8659793814432989,0.24742268041237114,1.1134020618556701,105.2,0.078,10.0,0.7,0.6703252032520325,0.7793814432989691,0,0.0
Tyus Jones,2018-19,MIN,68,22.9,1.88646288209607,0.15720524017467252,2.0436681222707427,108.7,0.069,24.0,0.23333333333333334,0.5275067750677506,0.4768558951965066,0,0.0
Danny Green,2019-20,LAL,68,24.8,1.8870967741935485,0.7258064516129032,2.612903225806452,106.0,0.1,5.0,0.8666666666666667,0.5712737127371273,2.2645161290322586,1,0.0
DeMar DeRozan,2019-20,SAS,68,34.1,1.0557184750733137,0.3167155425219941,1.3724340175953078,113.7,0.139,24.0,0.23333333333333334,0.7855013550135501,0.3202346041055718,0,0.0
Eric Gordon,2023-24,PHX,68,27.8,1.2949640287769784,0.5179856115107914,1.8129496402877696,112.2,0.052,11.0,0.6666666666666666,0.6403794037940379,1.2086330935251797,0,0.0
Devin Booker,2021-22,PHX,68,34.5,1.147826086956522,0.4173913043478261,1.5652173913043481,108.1,0.117,3.0,0.9333333333333333,0.7947154471544715,1.4608695652173915,0,0.0
Jakob Poeltl,2021-22,SAS,68,29.0,0.8689655172413793,2.1103448275862067,2.979310344827586,111.8,0.184,18.0,0.43333333333333335,0.6680216802168022,1.2910344827586206,0,0.0
Gabe Vincent,2021-22,MIA,68,23.4,1.3846153846153846,0.3076923076923077,1.6923076923076923,106.0,0.064,4.0,0.9,0.5390243902439024,1.523076923076923,0,0.0
Joel Embiid,2021-22,PHI,68,33.8,1.1715976331360949,1.5976331360946747,2.7692307692307696,107.8,0.273,11.0,0.6666666666666666,0.7785907859078589,1.8461538461538463,0,0.0
Derrick White,2019-20,SAS,68,24.7,0.8744939271255061,1.3117408906882593,2.1862348178137654,109.2,0.105,24.0,0.23333333333333334,0.568970189701897,0.5101214574898786,0,0.0
Rudy Gobert,2019-20,UTA,68,34.3,0.8396501457725949,2.099125364431487,2.9387755102040822,106.6,0.276,10.0,0.7,0.7901084010840107,2.0571428571428574,1,0.0
Ricky Rubio,2020-21,MIN,68,26.1,1.9310344827586206,0.13793103448275862,2.068965517241379,114.3,0.11,28.0,0.1,0.601219512195122,0.2068965517241379,0,0.0
Jalen Brunson,2022-23,NYK,68,35.0,0.9257142857142857,0.2057142857142857,1.1314285714285715,117.1,0.085,19.0,0.4,0.8062330623306233,0.4525714285714286,0,0.0
Evan Fournier,2016-17,ORL,68,32.8,1.0975609756097562,0.10975609756097562,1.207317073170732,108.8,0.072,24.0,0.23333333333333334,0.7555555555555554,0.28170731707317076,0,0.0
Danny Green,2016-17,SAS,68,26.6,1.3533834586466165,1.0827067669172932,2.43609022556391,101.7,0.104,1.0,1.0,0.6127371273712737,2.43609022556391,1,0.0
Darren Collison,2016-17,SAC,68,30.3,1.188118811881188,0.1188118811881188,1.3069306930693068,111.2,0.066,26.0,0.16666666666666666,0.6979674796747967,0.2178217821782178,0,0.0
Gabe Vincent,2022-23,MIA,68,25.9,1.250965250965251,0.13899613899613902,1.3899613899613898,111.7,0.071,10.0,0.7,0.5966124661246612,0.9729729729729728,0,0.0
Ben McLemore,2015-16,SAC,68,21.2,1.358490566037736,0.169811320754717,1.528301886792453,104.6,0.076,22.0,0.3,0.4883468834688347,0.45849056603773586,0,0.0
Ray McCallum,2014-15,SAC,68,21.1,1.1943127962085307,0.3412322274881517,1.5355450236966823,109.6,0.089,27.0,0.13333333333333333,0.48604336043360435,0.20473933649289097,0,0.0
Marco Belinelli,2015-16,SAC,68,24.6,0.7317073170731707,0.0,0.7317073170731707,106.7,0.064,22.0,0.3,0.5666666666666667,0.21951219512195122,0,0.0
Kent Bazemore,2019-20,SAC,68,24.8,1.5967741935483872,0.8709677419354839,2.467741935483871,106.6,0.144,19.0,0.4,0.5712737127371273,0.9870967741935485,0,0.0
Christian Wood,2021-22,HOU,68,30.8,0.9350649350649352,1.1688311688311688,2.103896103896104,115.7,0.265,29.0,0.06666666666666667,0.7094850948509486,0.14025974025974025,0,0.0
Darius Garland,2021-22,CLE,68,35.7,1.310924369747899,0.10084033613445378,1.4117647058823528,106.9,0.074,6.0,0.8333333333333334,0.8223577235772358,1.1764705882352942,0,0.0
Immanuel Quickley,2023-24,TOR,68,29.2,0.8630136986301369,0.12328767123287672,0.9863013698630136,114.2,0.12,26.0,0.16666666666666666,0.6726287262872629,0.1643835616438356,0,0.0
Thaddeus Young,2020-21,CHI,68,24.3,1.6296296296296298,0.8888888888888888,2.5185185185185186,110.1,0.154,11.0,0.6666666666666666,0.5597560975609757,1.6790123456790123,0,0.0
Ivica Zubac,2023-24,LAC,68,26.4,0.4090909090909091,1.6363636363636365,2.0454545454545454,112.4,0.235,15.0,0.5333333333333333,0.6081300813008129,1.0909090909090908,0,0.0
Ricky Rubio,2018-19,UTA,68,27.9,1.6774193548387097,0.12903225806451615,1.806451612903226,104.1,0.107,2.0,0.9666666666666667,0.6426829268292682,1.746236559139785,0,0.0
James Harden,2019-20,HOU,68,36.5,1.7753424657534247,0.8876712328767123,2.663013698630137,108.2,0.139,15.0,0.5333333333333333,0.8407859078590785,1.4202739726027398,0,0.0
Ish Smith,2019-20,WAS,68,26.3,1.231939163498099,0.5475285171102662,1.7794676806083651,113.1,0.103,28.0,0.1,0.6058265582655827,0.17794676806083654,0,0.0
Justin Jackson,2017-18,SAC,68,22.2,0.6486486486486487,0.32432432432432434,0.972972972972973,108.8,0.109,26.0,0.16666666666666666,0.5113821138211382,0.16216216216216217,0,0.0
Kyle Kuzma,2020-21,LAL,68,28.7,0.627177700348432,0.7526132404181184,1.3797909407665503,105.4,0.157,1.0,1.0,0.661111111111111,1.3797909407665503,0,0.0
Deron Williams,2014-15,BKN,68,31.1,1.0418006430868167,0.3472668810289389,1.3890675241157555,105.3,0.099,22.0,0.3,0.7163956639566396,0.41672025723472667,0,0.0
Jarrett Allen,2022-23,CLE,68,32.6,0.8834355828220859,1.3251533742331287,2.2085889570552144,108.8,0.21,1.0,1.0,0.7509485094850948,2.2085889570552144,0,0.0
Khris Middleton,2020-21,MIL,68,33.4,1.18562874251497,0.10778443113772455,1.2934131736526946,110.5,0.143,9.0,0.7333333333333333,0.7693766937669375,0.948502994011976,0,0.0
Rui Hachimura,2023-24,LAL,68,26.8,0.8059701492537313,0.5373134328358209,1.3432835820895521,113.5,0.121,21.0,0.3333333333333333,0.6173441734417344,0.4477611940298507,0,0.0
Shai Gilgeous-Alexander,2022-23,OKC,68,35.5,1.6225352112676057,1.0140845070422535,2.636619718309859,113.3,0.109,9.0,0.7333333333333333,0.8177506775067751,1.9335211267605632,1,0.0
Donovan Mitchell,2022-23,CLE,68,35.8,1.5083798882681565,0.40223463687150846,1.910614525139665,110.4,0.097,1.0,1.0,0.824661246612466,1.910614525139665,0,0.0
Tony Parker,2014-15,SAS,68,28.7,0.7526132404181184,0.0,0.7526132404181184,103.1,0.059,3.0,0.9333333333333333,0.661111111111111,0.7024390243902439,0,0.0
Tobias Harris,2014-15,ORL,68,34.8,1.0344827586206897,0.5172413793103449,1.5517241379310347,107.7,0.154,24.0,0.23333333333333334,0.8016260162601625,0.36206896551724144,0,0.0
Patty Mills,2020-21,SAS,68,24.8,0.8709677419354839,0.0,0.8709677419354839,106.4,0.053,15.0,0.5333333333333333,0.5712737127371273,0.4645161290322581,0,0.0
Eric Gordon,2018-19,HOU,68,31.7,0.6813880126182965,0.4542586750788644,1.135646687697161,108.1,0.059,17.0,0.4666666666666667,0.7302168021680217,0.5299684542586751,0,0.0
Kelly Olynyk,2022-23,UTA,68,28.6,1.1328671328671327,0.6293706293706293,1.762237762237762,116.0,0.164,23.0,0.26666666666666666,0.6588075880758808,0.46993006993006986,0,0.0
Rudy Gay,2014-15,SAC,68,35.4,1.0169491525423728,0.6101694915254238,1.6271186440677967,108.4,0.124,27.0,0.13333333333333333,0.8154471544715446,0.2169491525423729,0,0.0
Danilo Gallinari,2018-19,LAC,68,30.3,0.8316831683168316,0.3564356435643564,1.188118811881188,111.0,0.171,19.0,0.4,0.6979674796747967,0.4752475247524752,0,0.0
Dejounte Murray,2021-22,SAS,68,34.8,2.0689655172413794,0.3103448275862069,2.3793103448275863,111.0,0.196,18.0,0.43333333333333335,0.8016260162601625,1.0310344827586209,0,0.0
Rajon Rondo,2014-15,DAL,68,29.7,1.575757575757576,0.12121212121212122,1.6969696969696972,102.6,0.145,17.0,0.4666666666666667,0.6841463414634146,0.791919191919192,0,0.0
Lauri Markkanen,2017-18,CHI,68,29.7,0.7272727272727272,0.7272727272727272,1.4545454545454544,110.5,0.217,28.0,0.1,0.6841463414634146,0.14545454545454545,0,0.0
Justise Winslow,2017-18,MIA,68,24.7,1.165991902834008,0.728744939271255,1.894736842105263,102.9,0.178,8.0,0.7666666666666667,0.568970189701897,1.4526315789473685,0,0.0
Kevin Durant,2017-18,GSW,68,34.2,0.7368421052631577,1.894736842105263,2.631578947368421,108.9,0.169,11.0,0.6666666666666666,0.7878048780487805,1.7543859649122804,0,0.0
Kyle Korver,2016-17,CLE,67,26.2,0.6870229007633588,0.4122137404580153,1.099236641221374,110.8,0.1,21.0,0.3333333333333333,0.5946476964769647,0.366412213740458,0,0.0
Tyler Herro,2022-23,MIA,67,34.9,0.8252148997134672,0.2063037249283668,1.031518624641834,111.3,0.154,10.0,0.7,0.7921070460704607,0.7220630372492838,0,0.0
Alex Caruso,2022-23,CHI,67,23.5,2.2978723404255317,1.0723404255319149,3.3702127659574463,106.5,0.099,5.0,0.8666666666666667,0.5333672086720866,2.920851063829787,1,0.0
Jrue Holiday,2016-17,NOP,67,32.7,1.6513761467889907,0.7706422018348622,2.422018348623853,103.7,0.092,9.0,0.7333333333333333,0.7421747967479675,1.7761467889908253,1,0.0
Al Horford,2019-20,PHI,67,30.2,0.9536423841059604,1.0728476821192054,2.0264900662251657,106.8,0.171,8.0,0.7666666666666667,0.6854336043360433,1.5536423841059606,0,0.0
Robert Covington,2015-16,PHI,67,28.4,2.0281690140845074,0.7605633802816901,2.7887323943661975,105.2,0.187,27.0,0.13333333333333333,0.644579945799458,0.371830985915493,0,0.0
Andrew Bogut,2014-15,GSW,67,23.6,0.9152542372881355,2.5932203389830506,3.508474576271186,95.7,0.237,1.0,1.0,0.5356368563685636,3.508474576271186,1,0.048
Dwyane Wade,2017-18,MIA,67,22.9,1.4148471615720524,1.1004366812227073,2.5152838427947595,105.1,0.124,8.0,0.7666666666666667,0.5197493224932249,1.9283842794759825,1,0.0
Joe Ingles,2020-21,UTA,67,27.9,0.903225806451613,0.2580645161290323,1.1612903225806452,104.9,0.108,3.0,0.9333333333333333,0.633231707317073,1.0838709677419356,0,0.0
Wesley Matthews,2019-20,MIL,67,24.4,0.8852459016393442,0.14754098360655737,1.0327868852459017,98.3,0.073,1.0,1.0,0.5537940379403793,1.0327868852459017,0,0.0
T.J. Warren,2019-20,IND,67,32.9,1.3130699088145896,0.547112462006079,1.8601823708206686,106.9,0.092,7.0,0.8,0.7467140921409213,1.488145896656535,0,0.0
Kentavious Caldwell-Pope,2020-21,LAL,67,28.4,1.1408450704225352,0.5070422535211269,1.647887323943662,107.3,0.081,1.0,1.0,0.644579945799458,1.647887323943662,0,0.0
Isaac Okoro,2020-21,CLE,67,32.4,1.0,0.4444444444444445,1.4444444444444444,113.4,0.066,25.0,0.2,0.7353658536585365,0.2888888888888889,0,0.0
Bruce Brown,2023-24,TOR,67,27.8,1.1654676258992807,0.3884892086330935,1.5539568345323742,121.4,0.126,26.0,0.16666666666666666,0.6309620596205961,0.2589928057553957,0,0.0
OG Anunoby,2018-19,TOR,67,20.2,1.2475247524752473,0.5346534653465347,1.782178217821782,106.5,0.1,5.0,0.8666666666666667,0.45846883468834687,1.5445544554455444,0,0.0
Joakim Noah,2014-15,CHI,67,30.6,0.8235294117647058,1.2941176470588236,2.1176470588235294,102.3,0.2,11.0,0.6666666666666666,0.6945121951219513,1.4117647058823528,0,0.0
Nemanja Bjelica,2017-18,MIN,67,20.5,1.2292682926829266,0.35121951219512193,1.5804878048780484,107.8,0.164,25.0,0.2,0.46527777777777773,0.3160975609756097,0,0.0
Robert Covington,2016-17,PHI,67,31.6,2.1645569620253164,1.1392405063291138,3.3037974683544302,104.1,0.158,16.0,0.5,0.7172086720867208,1.6518987341772151,0,0.008
Jrue Holiday,2021-22,MIL,67,32.9,1.7507598784194531,0.4376899696048633,2.1884498480243164,109.7,0.1,15.0,0.5333333333333333,0.7467140921409213,1.1671732522796354,0,0.012
Trevor Ariza,2017-18,HOU,67,33.9,1.592920353982301,0.21238938053097348,1.8053097345132745,105.6,0.116,6.0,0.8333333333333334,0.769410569105691,1.504424778761062,0,0.0
Spencer Dinwiddie,2021-22,DAL,67,29.6,0.8513513513513513,0.24324324324324326,1.0945945945945945,109.4,0.111,7.0,0.8,0.6718157181571816,0.8756756756756756,0,0.0
Devin Booker,2020-21,PHX,67,33.9,0.8495575221238939,0.21238938053097348,1.0619469026548674,111.4,0.108,6.0,0.8333333333333334,0.769410569105691,0.8849557522123895,0,0.0
Dillon Brooks,2020-21,MEM,67,29.8,1.4496644295302012,0.4832214765100671,1.9328859060402683,109.4,0.069,7.0,0.8,0.6763550135501355,1.5463087248322147,0,0.0
Dennis Schröder,2017-18,ATL,67,31.0,1.2774193548387096,0.11612903225806452,1.3935483870967742,111.8,0.081,24.0,0.23333333333333334,0.7035907859078591,0.3251612903225807,0,0.0
Damian Lillard,2020-21,POR,67,35.8,0.9050279329608939,0.3016759776536313,1.2067039106145252,115.6,0.104,29.0,0.06666666666666667,0.8125338753387532,0.08044692737430167,0,0.0
Khem Birch,2020-21,TOR,67,22.8,1.1052631578947367,1.1052631578947367,2.2105263157894735,109.7,0.138,15.0,0.5333333333333333,0.517479674796748,1.1789473684210525,0,0.0
George Hill,2017-18,CLE,67,27.0,1.2,0.5333333333333333,1.7333333333333334,111.8,0.081,29.0,0.06666666666666667,0.6128048780487805,0.11555555555555556,0,0.0
Victor Oladipo,2016-17,OKC,67,33.2,1.3012048192771084,0.3253012048192771,1.6265060240963856,102.6,0.109,10.0,0.7,0.7535230352303522,1.1385542168674698,0,0.0
Isaiah Thomas,2014-15,BOS,67,25.8,1.255813953488372,0.13953488372093023,1.3953488372093024,104.0,0.069,12.0,0.6333333333333333,0.5855691056910569,0.8837209302325582,0,0.0
Gary Harris,2017-18,DEN,67,34.4,1.8837209302325582,0.2093023255813954,2.0930232558139537,108.2,0.061,23.0,0.26666666666666666,0.7807588075880758,0.5581395348837209,0,0.0
Jonathan Kuminga,2022-23,GSW,67,20.8,1.0384615384615383,0.8653846153846153,1.9038461538461537,113.0,0.113,16.0,0.5,0.4720867208672087,0.9519230769230769,0,0.0
Jrue Holiday,2022-23,MIL,67,32.6,1.3251533742331287,0.44171779141104295,1.7668711656441718,107.9,0.107,3.0,0.9333333333333333,0.7399051490514905,1.649079754601227,0,0.016
Malcolm Brogdon,2022-23,BOS,67,26.0,0.9692307692307691,0.41538461538461535,1.3846153846153846,109.3,0.132,4.0,0.9,0.5901084010840107,1.2461538461538462,0,0.0
Enes Freedom,2018-19,POR,67,24.5,0.7346938775510203,0.5877551020408164,1.3224489795918366,112.6,0.245,16.0,0.5,0.5560636856368564,0.6612244897959183,0,0.0
Jrue Holiday,2018-19,NOP,67,35.8,1.6089385474860338,0.8044692737430169,2.413407821229051,109.1,0.099,22.0,0.3,0.8125338753387532,0.7240223463687152,0,0.0
Nicolas Batum,2020-21,LAC,67,27.4,1.3138686131386863,0.7883211678832117,2.102189781021898,108.2,0.143,8.0,0.7666666666666667,0.6218834688346883,1.6116788321167885,0,0.0
Keita Bates-Diop,2022-23,SAS,67,21.7,1.161290322580645,0.49769585253456217,1.6589861751152073,116.6,0.13,30.0,0.03333333333333333,0.4925135501355013,0.05529953917050691,0,0.0
Jaylen Brown,2022-23,BOS,67,35.9,1.1030640668523677,0.40111420612813375,1.5041782729805013,111.2,0.152,4.0,0.9,0.8148035230352303,1.3537604456824512,0,0.0
Reggie Jackson,2020-21,LAC,67,23.0,0.9391304347826086,0.1565217391304348,1.0956521739130434,109.3,0.107,8.0,0.7666666666666667,0.5220189701897018,0.84,0,0.0
Jalen Duren,2022-23,DET,67,24.9,1.0120481927710843,1.3012048192771086,2.313253012048193,116.2,0.221,28.0,0.1,0.5651422764227642,0.2313253012048193,0,0.0
Rudy Gay,2019-20,SAS,67,21.8,0.8256880733944953,0.8256880733944953,1.6513761467889907,108.1,0.194,24.0,0.23333333333333334,0.4947831978319783,0.38532110091743116,0,0.0
Kyrie Irving,2018-19,BOS,67,33.0,1.6363636363636365,0.5454545454545454,2.1818181818181817,107.1,0.113,6.0,0.8333333333333334,0.7489837398373983,1.8181818181818181,0,0.0
Nerlens Noel,2015-16,PHI,67,29.3,2.21160409556314,1.8430034129692832,4.054607508532423,106.3,0.195,27.0,0.13333333333333333,0.6650067750677506,0.5406143344709897,0,0.0
Omri Casspi,2014-15,SAC,67,21.1,0.8530805687203791,0.17061611374407584,1.0236966824644549,108.2,0.14,27.0,0.13333333333333333,0.4788956639566396,0.13649289099526066,0,0.0
Hassan Whiteside,2019-20,POR,67,30.0,0.48000000000000004,3.48,3.96,112.0,0.294,28.0,0.1,0.6808943089430894,0.396,0,0.0
Clint Capela,2018-19,HOU,67,33.6,0.75,1.6071428571428572,2.357142857142857,108.7,0.241,17.0,0.4666666666666667,0.7626016260162601,1.1,0,0.0
Kent Bazemore,2018-19,ATL,67,24.5,1.9102040816326533,0.8816326530612244,2.7918367346938777,110.2,0.126,28.0,0.1,0.5560636856368564,0.27918367346938777,0,0.0
Mike Conley,2022-23,MIN,67,30.3,1.306930693069307,0.2376237623762376,1.5445544554455446,116.1,0.075,13.0,0.6,0.6877032520325203,0.9267326732673267,0,0.0
Larry Nance Jr.,2018-19,CLE,67,26.8,2.0149253731343286,0.8059701492537313,2.82089552238806,114.6,0.224,30.0,0.03333333333333333,0.6082655826558265,0.09402985074626867,0,0.0
Austin Rivers,2015-16,LAC,67,21.8,1.1559633027522933,0.1651376146788991,1.3211009174311923,102.8,0.07,5.0,0.8666666666666667,0.4947831978319783,1.1449541284403666,0,0.0
Nick Richards,2023-24,CHA,67,26.2,0.549618320610687,1.5114503816793896,2.0610687022900764,118.2,0.218,29.0,0.06666666666666667,0.5946476964769647,0.13740458015267176,0,0.0
Josh Hart,2018-19,LAL,67,25.6,1.40625,0.8437499999999999,2.25,104.7,0.109,13.0,0.6,0.581029810298103,1.3499999999999999,0,0.0
Jalen Green,2021-22,HOU,67,31.9,0.7899686520376176,0.3385579937304075,1.1285266457680252,116.9,0.088,29.0,0.06666666666666667,0.7240176151761517,0.07523510971786834,0,0.0
Furkan Korkmaz,2021-22,PHI,67,21.1,0.8530805687203791,0.17061611374407584,1.0236966824644549,108.0,0.104,11.0,0.6666666666666666,0.4788956639566396,0.6824644549763033,0,0.0
Jae Crowder,2021-22,PHX,67,28.1,1.7935943060498218,0.5124555160142349,2.3060498220640566,105.9,0.16,3.0,0.9333333333333333,0.6377710027100271,2.1523131672597864,1,0.0
Lou Williams,2015-16,LAL,67,28.5,1.1368421052631579,0.37894736842105264,1.5157894736842106,111.0,0.072,30.0,0.03333333333333333,0.6468495934959348,0.05052631578947368,0,0.0
Kenneth Faried,2015-16,DEN,67,25.3,0.7114624505928854,1.2806324110671938,1.992094861660079,110.0,0.21,25.0,0.2,0.574220867208672,0.39841897233201584,0,0.0
Austin Rivers,2021-22,DEN,67,22.1,1.3031674208144794,0.16289592760180993,1.4660633484162893,111.1,0.063,17.0,0.4666666666666667,0.5015921409214092,0.6841628959276017,0,0.0
Ja Morant,2019-20,MEM,67,31.0,1.0451612903225806,0.34838709677419355,1.3935483870967742,108.1,0.09,10.0,0.7,0.7035907859078591,0.9754838709677419,0,0.0
Luc Mbah a Moute,2014-15,PHI,67,28.6,1.5104895104895104,0.3776223776223776,1.888111888111888,101.3,0.128,13.0,0.6,0.6491192411924119,1.1328671328671327,0,0.0
Nene,2014-15,WAS,67,25.3,1.4229249011857708,0.4268774703557312,1.849802371541502,99.0,0.153,6.0,0.8333333333333334,0.574220867208672,1.541501976284585,0,0.0
Oshae Brissett,2021-22,IND,67,23.3,1.0815450643776823,0.6180257510729614,1.6995708154506437,116.8,0.165,28.0,0.1,0.5288279132791328,0.1699570815450644,0,0.0
Jimmy Butler III,2015-16,CHI,67,36.9,1.5609756097560978,0.5853658536585367,2.1463414634146343,104.5,0.103,15.0,0.5333333333333333,0.8374999999999999,1.1447154471544716,0,0.0
Matthew Dellavedova,2014-15,CLE,67,20.6,0.6990291262135921,0.0,0.6990291262135921,103.0,0.066,18.0,0.43333333333333335,0.46754742547425476,0.30291262135922326,0,0.0
Marcus Smart,2014-15,BOS,67,27.0,2.0,0.4,2.4,101.4,0.089,12.0,0.6333333333333333,0.6128048780487805,1.5199999999999998,0,0.0
Patrick Beverley,2016-17,HOU,67,30.7,1.7589576547231272,0.4690553745928339,2.228013029315961,106.3,0.144,17.0,0.4666666666666667,0.6967818428184281,1.0397394136807818,0,0.002
Zach LaVine,2021-22,CHI,67,34.7,0.6224783861671469,0.31123919308357345,0.9337175792507204,113.4,0.121,22.0,0.3,0.7875677506775068,0.2801152737752161,0,0.0
Dejounte Murray,2020-21,SAS,67,31.9,1.6927899686520378,0.11285266457680251,1.8056426332288402,109.5,0.19,15.0,0.5333333333333333,0.7240176151761517,0.9630094043887147,0,0.0
Patrick Beverley,2022-23,CHI,67,27.1,1.1955719557195572,0.7970479704797048,1.992619926199262,113.1,0.111,5.0,0.8666666666666667,0.6150745257452574,1.7269372693726939,0,0.0
DeMarre Carroll,2018-19,BKN,67,25.4,0.7086614173228346,0.14173228346456695,0.8503937007874016,106.2,0.151,14.0,0.5666666666666667,0.5764905149051489,0.4818897637795276,0,0.0
Derrick White,2018-19,SAS,67,25.8,1.3953488372093024,0.9767441860465115,2.3720930232558137,107.1,0.116,20.0,0.36666666666666664,0.5855691056910569,0.869767441860465,0,0.0
Christian Wood,2022-23,DAL,67,25.9,0.5559845559845561,1.5289575289575292,2.084942084942085,116.7,0.238,25.0,0.2,0.5878387533875339,0.41698841698841704,0,0.0
OG Anunoby,2022-23,TOR,67,35.6,1.9213483146067416,0.7078651685393258,2.629213483146067,111.4,0.11,12.0,0.6333333333333333,0.8079945799457995,1.6651685393258424,0,0.016
Giannis Antetokounmpo,2021-22,MIL,67,32.9,1.2036474164133741,1.5319148936170213,2.7355623100303954,107.9,0.267,15.0,0.5333333333333333,0.7467140921409213,1.4589665653495443,0,0.116
Kendrick Nunn,2019-20,MIA,67,29.3,0.9829351535836177,0.24573378839590443,1.2286689419795223,109.1,0.079,12.0,0.6333333333333333,0.6650067750677506,0.7781569965870307,0,0.0
LeBron James,2019-20,LAL,67,34.6,1.2485549132947975,0.5202312138728323,1.7687861271676297,103.6,0.191,5.0,0.8666666666666667,0.7852981029810298,1.5329479768786125,0,0.0
Donovan Mitchell,2021-22,UTA,67,33.8,1.5976331360946747,0.21301775147928997,1.8106508875739646,111.7,0.096,10.0,0.7,0.767140921409214,1.2674556213017751,0,0.0
De'Andre Hunter,2022-23,ATL,67,31.7,0.5678233438485805,0.34069400630914826,0.9085173501577287,115.5,0.112,24.0,0.23333333333333334,0.7194783197831978,0.21198738170347003,0,0.0
Deandre Ayton,2022-23,PHX,67,30.4,0.7105263157894737,0.9473684210526316,1.6578947368421053,113.2,0.247,7.0,0.8,0.6899728997289972,1.3263157894736843,0,0.0
Russell Westbrook,2014-15,OKC,67,34.4,2.1976744186046515,0.2093023255813954,2.406976744186047,106.3,0.151,15.0,0.5333333333333333,0.7807588075880758,1.2837209302325583,0,0.0
Isaac Okoro,2021-22,CLE,67,29.6,0.972972972972973,0.3648648648648648,1.3378378378378377,109.3,0.065,6.0,0.8333333333333334,0.6718157181571816,1.114864864864865,0,0.0
